time,value
2024-12-10T18:41:40.639232369Z,33
2024-12-10T18:41:50.713608801Z,33
2024-12-10T18:42:00.790871472Z,33
2024-12-10T18:42:10.841403697Z,33
2024-12-10T18:42:20.919854452Z,33
2024-12-10T18:42:31.003986607Z,33
2024-12-10T18:42:41.077710959Z,33
2024-12-10T18:42:51.14473204Z,33
2024-12-10T18:43:01.227490283Z,33
2024-12-10T18:43:11.267987959Z,33
2024-12-10T18:43:21.350013188Z,33
2024-12-10T18:43:31.425190844Z,33
2024-12-10T18:43:41.489028091Z,33
2024-12-10T18:43:51.570690365Z,33
2024-12-10T18:44:01.620978783Z,33
2024-12-10T18:44:11.694270915Z,33
2024-12-10T18:44:21.771123239Z,33
2024-12-10T18:44:31.835816804Z,33
2024-12-10T18:44:41.909436551Z,33
2024-12-10T18:44:51.95279284Z,33
2024-12-10T18:45:02.033948775Z,33
2024-12-10T18:45:12.087533884Z,33
2024-12-10T18:45:22.165622216Z,33
2024-12-10T18:45:32.237912907Z,33
2024-12-10T18:45:42.307701806Z,33
2024-12-10T18:45:52.357284543Z,33
2024-12-10T18:46:02.433156821Z,33
2024-12-10T18:46:12.505413877Z,33
2024-12-10T18:46:22.581555932Z,33
2024-12-10T18:46:32.650445243Z,33
2024-12-10T18:46:42.695654329Z,33
2024-12-10T18:46:52.778903878Z,32
2024-12-10T18:47:02.841522091Z,32
2024-12-10T18:47:12.918678437Z,32
2024-12-10T18:47:23.000801484Z,32
2024-12-10T18:47:33.044758908Z,32
2024-12-10T18:47:43.126672717Z,32
2024-12-10T18:47:53.202084536Z,32
2024-12-10T18:48:03.264505057Z,32
2024-12-10T18:48:13.344089439Z,32
2024-12-10T18:48:23.427365222Z,32
2024-12-10T18:48:33.473960485Z,32
2024-12-10T18:48:43.558929023Z,32
2024-12-10T18:48:53.62144128Z,32
2024-12-10T18:49:03.700136333Z,32
2024-12-10T18:49:13.779673506Z,33
2024-12-10T18:49:23.822033323Z,32
2024-12-10T18:49:33.896344567Z,32
2024-12-10T18:49:43.969006852Z,32
2024-12-10T18:49:54.047363231Z,32
2024-12-10T18:50:04.128189885Z,32
2024-12-10T18:50:14.180450982Z,32
2024-12-10T18:50:24.255575683Z,32
2024-12-10T18:50:34.33353845Z,32
2024-12-10T18:50:44.408173644Z,32
2024-12-10T18:50:54.486634277Z,33
2024-12-10T18:51:04.560615102Z,32
2024-12-10T18:51:14.615692312Z,32
2024-12-10T18:51:24.685406969Z,32
2024-12-10T18:51:34.760113982Z,33
2024-12-10T18:51:44.833307636Z,32
2024-12-10T18:51:54.910936046Z,33
2024-12-10T18:52:04.959047919Z,33
2024-12-10T18:52:15.025114215Z,33
2024-12-10T18:52:25.101227016Z,32
2024-12-10T18:52:35.172629695Z,33
2024-12-10T18:52:45.245846222Z,33
2024-12-10T18:52:55.28264983Z,33
2024-12-10T18:53:05.357334066Z,33
2024-12-10T18:53:15.426830234Z,33
2024-12-10T18:53:25.496979197Z,33
2024-12-10T18:53:35.582119239Z,33
2024-12-10T18:53:45.65386845Z,33
2024-12-10T18:53:55.694747434Z,32
2024-12-10T18:54:05.767640217Z,32
2024-12-10T18:54:15.842991211Z,32
2024-12-10T18:54:25.915918408Z,32
2024-12-10T18:54:35.991653272Z,32
2024-12-10T18:54:46.036226125Z,32
2024-12-10T18:54:56.117920516Z,32
2024-12-10T18:55:06.193497982Z,32
2024-12-10T18:55:16.265086833Z,32
2024-12-10T18:55:26.381586645Z,32
2024-12-10T18:55:36.389306368Z,32
2024-12-10T18:55:46.454307115Z,32
2024-12-10T18:55:56.532723409Z,32
2024-12-10T18:56:06.614970948Z,32
2024-12-10T18:56:16.691835976Z,32
2024-12-10T18:56:26.784626304Z,32
2024-12-10T18:56:36.833955611Z,32
2024-12-10T18:56:46.911579032Z,32
2024-12-10T18:56:56.987334458Z,32
2024-12-10T18:57:07.066888479Z,32
2024-12-10T18:57:17.138562145Z,32
2024-12-10T18:57:27.187049632Z,32
2024-12-10T18:57:37.267118649Z,32
2024-12-10T18:57:47.343683178Z,32
2024-12-10T18:57:57.431415729Z,32
2024-12-10T18:58:07.496634256Z,32
2024-12-10T18:58:17.546344296Z,32
2024-12-10T18:58:27.616171697Z,32
2024-12-10T18:58:37.695743763Z,32
2024-12-10T18:58:47.761131425Z,32
2024-12-10T18:58:57.833297308Z,32
2024-12-10T18:59:07.908916094Z,32
2024-12-10T18:59:17.955541206Z,32
2024-12-10T18:59:28.0325282Z,32
2024-12-10T18:59:38.107430848Z,32
2024-12-10T18:59:48.174504531Z,32
2024-12-10T18:59:58.254767831Z,32
2024-12-10T19:00:08.30444788Z,32
2024-12-10T19:00:18.381831589Z,32
2024-12-10T19:00:28.45545866Z,32
2024-12-10T19:00:38.531580368Z,32
2024-12-10T19:00:48.609600306Z,32
2024-12-10T19:00:58.652015225Z,32
2024-12-10T19:01:08.721532106Z,32
2024-12-10T19:01:18.80356919Z,32
2024-12-10T19:01:28.869007757Z,32
2024-12-10T19:01:38.941194457Z,32
2024-12-10T19:01:49.021640499Z,32
2024-12-10T19:01:59.06935463Z,32
2024-12-10T19:02:09.139192175Z,32
2024-12-10T19:02:19.207604353Z,32
2024-12-10T19:02:29.281340996Z,32
2024-12-10T19:02:39.354892282Z,32
2024-12-10T19:02:49.411732345Z,32
2024-12-10T19:02:59.500376397Z,32
2024-12-10T19:03:09.570979982Z,32
2024-12-10T19:03:19.644857113Z,32
2024-12-10T19:03:29.71667581Z,32
2024-12-10T19:03:39.767495024Z,32
2024-12-10T19:03:49.83936274Z,32
2024-12-10T19:03:59.920567121Z,32
2024-12-10T19:04:09.999936963Z,32
2024-12-10T19:04:20.076861024Z,32
2024-12-10T19:04:30.152438008Z,32
2024-12-10T19:04:40.197138598Z,32
2024-12-10T19:04:50.27787274Z,32
2024-12-10T19:05:00.355602201Z,32
2024-12-10T19:05:10.424711523Z,32
2024-12-10T19:05:20.508119165Z,32
2024-12-10T19:05:30.55462264Z,32
2024-12-10T19:05:40.63195059Z,32
2024-12-10T19:05:50.716509404Z,32
2024-12-10T19:06:00.786826884Z,32
2024-12-10T19:06:10.871124663Z,32
2024-12-10T19:06:20.921118537Z,32
2024-12-10T19:06:31.008065957Z,32
2024-12-10T19:06:41.090679446Z,32
2024-12-10T19:06:51.164702848Z,32
2024-12-10T19:07:01.245213344Z,32
2024-12-10T19:07:11.323407547Z,32
2024-12-10T19:07:21.377273252Z,32
2024-12-10T19:07:31.450168017Z,32
2024-12-10T19:07:41.529251729Z,32
2024-12-10T19:07:51.59712641Z,32
2024-12-10T19:08:01.670563487Z,32
2024-12-10T19:08:11.737629117Z,32
2024-12-10T19:08:21.797631167Z,32
2024-12-10T19:08:31.895875025Z,32
2024-12-10T19:08:41.958420859Z,32
2024-12-10T19:08:52.033195625Z,32
2024-12-10T19:09:02.083393467Z,32
2024-12-10T19:09:12.167173514Z,32
2024-12-10T19:09:22.245410138Z,32
2024-12-10T19:09:32.325753079Z,32
2024-12-10T19:09:42.405745348Z,32
2024-12-10T19:09:52.487882669Z,32
2024-12-10T19:10:02.5334089Z,32
2024-12-10T19:10:12.603081833Z,32
2024-12-10T19:10:22.683965765Z,32
2024-12-10T19:10:32.753490144Z,32
2024-12-10T19:10:42.831078494Z,32
2024-12-10T19:10:52.889542456Z,32
2024-12-10T19:11:02.960950648Z,32
2024-12-10T19:11:13.04360606Z,32
2024-12-10T19:11:23.102018022Z,32
2024-12-10T19:11:33.17146118Z,32
2024-12-10T19:11:43.210138081Z,32
2024-12-10T19:11:53.2649509Z,32
2024-12-10T19:12:03.336274038Z,32
2024-12-10T19:12:13.397877869Z,32
2024-12-10T19:12:23.467676781Z,32
2024-12-10T19:12:33.543143321Z,32
2024-12-10T19:12:43.58479923Z,32
2024-12-10T19:12:53.657533364Z,32
2024-12-10T19:13:03.719490357Z,32
2024-12-10T19:13:13.777384352Z,32
2024-12-10T19:13:23.845811591Z,32
2024-12-10T19:13:33.889460178Z,32
2024-12-10T19:13:43.962224724Z,32
2024-12-10T19:13:54.041171969Z,32
2024-12-10T19:14:04.124748036Z,32
2024-12-10T19:14:14.193537164Z,32
2024-12-10T19:14:24.248775613Z,32
2024-12-10T19:14:34.317397083Z,32
2024-12-10T19:14:44.394933983Z,32
2024-12-10T19:14:54.472422844Z,33
2024-12-10T19:15:04.548975846Z,33
2024-12-10T19:15:14.614484886Z,33
2024-12-10T19:15:24.662919169Z,33
2024-12-10T19:15:34.722494534Z,33
2024-12-10T19:15:44.788346212Z,33
2024-12-10T19:15:54.878703967Z,33
2024-12-10T19:16:04.927247945Z,32
2024-12-10T19:16:14.970796548Z,32
2024-12-10T19:16:25.034276683Z,32
2024-12-10T19:16:35.105092068Z,32
2024-12-10T19:16:45.164183156Z,32
2024-12-10T19:16:55.253115937Z,32
2024-12-10T19:17:05.293769727Z,32
2024-12-10T19:17:15.372334108Z,32
2024-12-10T19:17:25.446072532Z,32
2024-12-10T19:17:35.516092412Z,32
2024-12-10T19:17:45.591503318Z,32
2024-12-10T19:17:55.681625008Z,32
2024-12-10T19:18:05.732831992Z,32
2024-12-10T19:18:15.799121805Z,32
2024-12-10T19:18:25.875857501Z,32
2024-12-10T19:18:35.944292951Z,32
2024-12-10T19:18:46.028555743Z,32
2024-12-10T19:18:56.091834946Z,32
2024-12-10T19:19:06.15590122Z,32
2024-12-10T19:19:16.232303333Z,32
2024-12-10T19:19:26.307759389Z,32
2024-12-10T19:19:36.387786546Z,32
2024-12-10T19:19:46.430695895Z,32
2024-12-10T19:19:56.512327343Z,32
2024-12-10T19:20:06.59054136Z,32
2024-12-10T19:20:16.662660123Z,32
2024-12-10T19:20:26.745936197Z,32
2024-12-10T19:20:36.831466844Z,32
2024-12-10T19:20:46.879953642Z,32
2024-12-10T19:20:56.95532881Z,32
2024-12-10T19:21:07.024430027Z,32
2024-12-10T19:21:17.097598946Z,32
2024-12-10T19:21:27.174790173Z,32
2024-12-10T19:21:37.222782476Z,32
2024-12-10T19:21:47.296207277Z,32
2024-12-10T19:21:57.373454907Z,32
2024-12-10T19:22:07.446819188Z,32
2024-12-10T19:22:17.529075045Z,32
2024-12-10T19:22:27.583352655Z,32
2024-12-10T19:22:37.653829894Z,32
2024-12-10T19:22:47.724938285Z,32
2024-12-10T19:22:57.810064875Z,32
2024-12-10T19:23:07.885331798Z,32
2024-12-10T19:23:17.963963539Z,32
2024-12-10T19:23:28.006795052Z,32
2024-12-10T19:23:38.087434027Z,32
2024-12-10T19:23:48.192710901Z,32
2024-12-10T19:23:58.246087829Z,32
2024-12-10T19:24:08.314462418Z,32
2024-12-10T19:24:18.355863802Z,32
2024-12-10T19:24:28.438587791Z,32
2024-12-10T19:24:38.514903159Z,32
2024-12-10T19:24:48.592628468Z,32
2024-12-10T19:24:58.661096165Z,32
2024-12-10T19:25:08.71922181Z,32
2024-12-10T19:25:18.784937582Z,32
2024-12-10T19:25:28.854505952Z,32
2024-12-10T19:25:38.922603548Z,32
2024-12-10T19:25:48.996422Z,32
2024-12-10T19:25:59.066730285Z,32
2024-12-10T19:26:09.112346448Z,32
2024-12-10T19:26:19.184066192Z,32
2024-12-10T19:26:29.265200765Z,32
2024-12-10T19:26:39.340325337Z,32
2024-12-10T19:26:49.420304941Z,32
2024-12-10T19:26:59.480171941Z,32
2024-12-10T19:27:09.547151569Z,32
2024-12-10T19:27:19.624657491Z,32
2024-12-10T19:27:29.687495944Z,32
2024-12-10T19:27:39.76969598Z,32
2024-12-10T19:27:49.818119576Z,32
2024-12-10T19:27:59.894584395Z,32
2024-12-10T19:28:09.966408178Z,32
2024-12-10T19:28:20.038070805Z,32
2024-12-10T19:28:30.114058844Z,32
2024-12-10T19:28:40.194503315Z,32
2024-12-10T19:28:50.241886544Z,32
2024-12-10T19:29:00.319389256Z,32
2024-12-10T19:29:10.393338015Z,32
2024-12-10T19:29:20.472400004Z,32
2024-12-10T19:29:30.547226479Z,32
2024-12-10T19:29:40.606942715Z,32
2024-12-10T19:29:50.668733154Z,32
2024-12-10T19:30:00.752115446Z,32
2024-12-10T19:30:10.825222405Z,32
2024-12-10T19:30:20.894993486Z,32
2024-12-10T19:30:30.948762574Z,32
2024-12-10T19:30:41.011352504Z,32
2024-12-10T19:30:51.096266757Z,32
2024-12-10T19:31:01.157900873Z,32
2024-12-10T19:31:11.234186517Z,32
2024-12-10T19:31:21.303030036Z,32
2024-12-10T19:31:31.349842832Z,32
2024-12-10T19:31:41.42332591Z,32
2024-12-10T19:31:51.505186222Z,32
2024-12-10T19:32:01.574703815Z,32
2024-12-10T19:32:11.641790879Z,32
2024-12-10T19:32:21.683508983Z,32
2024-12-10T19:32:31.754195581Z,32
2024-12-10T19:32:41.826243741Z,32
2024-12-10T19:32:51.901104611Z,32
2024-12-10T19:33:01.976872867Z,32
2024-12-10T19:33:12.020309556Z,32
2024-12-10T19:33:22.08651088Z,32
2024-12-10T19:33:32.164367136Z,32
2024-12-10T19:33:42.237863361Z,32
2024-12-10T19:33:52.326756519Z,32
2024-12-10T19:34:02.401376103Z,32
2024-12-10T19:34:12.442337626Z,32
2024-12-10T19:34:22.533629546Z,32
2024-12-10T19:34:32.612569569Z,32
2024-12-10T19:34:42.688482551Z,32
2024-12-10T19:34:52.759610316Z,32
2024-12-10T19:35:02.822068314Z,32
2024-12-10T19:35:12.902867065Z,32
2024-12-10T19:35:22.986872299Z,32
2024-12-10T19:35:33.053685869Z,32
2024-12-10T19:35:43.132602293Z,32
2024-12-10T19:35:53.176529424Z,32
2024-12-10T19:36:03.254067407Z,32
2024-12-10T19:36:13.328065577Z,32
2024-12-10T19:36:23.402218154Z,32
2024-12-10T19:36:33.484220018Z,32
2024-12-10T19:36:43.550900382Z,32
2024-12-10T19:36:53.610136019Z,32
2024-12-10T19:37:03.680829386Z,32
2024-12-10T19:37:13.755850787Z,32
2024-12-10T19:37:23.829564876Z,32
2024-12-10T19:37:33.911663405Z,32
2024-12-10T19:37:43.967928216Z,32
2024-12-10T19:37:54.04375251Z,32
2024-12-10T19:38:04.130269392Z,32
2024-12-10T19:38:14.199422159Z,32
2024-12-10T19:38:24.271159103Z,32
2024-12-10T19:38:34.324649446Z,32
2024-12-10T19:38:44.394813526Z,32
2024-12-10T19:38:54.488727513Z,32
2024-12-10T19:39:04.547597202Z,32
2024-12-10T19:39:23.180121949Z,32
2024-12-10T19:39:33.256982202Z,31
2024-12-10T19:39:43.35085426Z,31
2024-12-10T19:39:53.426445367Z,31
2024-12-10T19:40:03.500280534Z,31
2024-12-10T19:40:13.590751989Z,31
2024-12-10T19:40:23.636149271Z,31
2024-12-10T19:40:33.713932281Z,31
2024-12-10T19:40:43.798622811Z,32
2024-12-10T19:40:53.862302525Z,31
2024-12-10T19:41:03.942253124Z,31
2024-12-10T19:41:13.991655116Z,31
2024-12-10T19:41:24.077299867Z,31
2024-12-10T19:41:34.159303912Z,31
2024-12-10T19:41:44.240135473Z,31
2024-12-10T19:41:54.318487469Z,31
2024-12-10T19:42:04.372559041Z,31
2024-12-10T19:42:14.443932473Z,31
2024-12-10T19:42:24.533489741Z,31
2024-12-10T19:42:34.597751141Z,31
2024-12-10T19:42:44.677756259Z,31
2024-12-10T19:42:54.758549955Z,31
2024-12-10T19:43:04.811809145Z,31
2024-12-10T19:43:14.896691221Z,31
2024-12-10T19:43:24.972318934Z,31
2024-12-10T19:43:35.048162181Z,31
2024-12-10T19:43:45.137417872Z,31
2024-12-10T19:43:55.186597732Z,31
2024-12-10T19:44:05.269089029Z,31
2024-12-10T19:44:15.356416327Z,31
2024-12-10T19:44:25.420269594Z,31
2024-12-10T19:44:35.511625439Z,31
2024-12-10T19:44:45.561822351Z,31
2024-12-10T19:44:55.640661734Z,31
2024-12-10T19:45:05.719635451Z,31
2024-12-10T19:45:15.809818651Z,31
2024-12-10T19:45:25.88254235Z,31
2024-12-10T19:45:35.953867826Z,31
2024-12-10T19:45:46.008527034Z,31
2024-12-10T19:45:56.090601651Z,31
2024-12-10T19:46:06.165133196Z,31
2024-12-10T19:46:16.254838634Z,31
2024-12-10T19:46:26.332636866Z,31
2024-12-10T19:46:36.393230084Z,31
2024-12-10T19:46:46.467520208Z,31
2024-12-10T19:46:56.545226526Z,31
2024-12-10T19:47:06.623975059Z,31
2024-12-10T19:47:16.708993004Z,31
2024-12-10T19:47:26.762012547Z,31
2024-12-10T19:47:36.838129339Z,31
2024-12-10T19:47:46.920003997Z,31
2024-12-10T19:47:56.989632482Z,31
2024-12-10T19:48:07.07054295Z,31
2024-12-10T19:48:17.155339837Z,31
2024-12-10T19:48:27.191451169Z,31
2024-12-10T19:48:37.255597764Z,31
2024-12-10T19:48:47.337509445Z,31
2024-12-10T19:48:57.405787573Z,31
2024-12-10T19:49:07.483872715Z,31
2024-12-10T19:49:17.531314897Z,31
2024-12-10T19:49:27.610882847Z,31
2024-12-10T19:49:37.687993043Z,31
2024-12-10T19:49:47.768161741Z,31
2024-12-10T19:49:57.838277798Z,31
2024-12-10T19:50:07.890201657Z,31
2024-12-10T19:50:17.95906031Z,31
2024-12-10T19:50:28.0211618Z,31
2024-12-10T19:50:38.097262894Z,31
2024-12-10T19:50:48.181835532Z,31
2024-12-10T19:50:58.254988389Z,31
2024-12-10T19:51:08.307488305Z,31
2024-12-10T19:51:18.3913178Z,31
2024-12-10T19:51:28.465211704Z,31
2024-12-10T19:51:38.548429724Z,31
2024-12-10T19:51:48.63136902Z,31
2024-12-10T19:51:58.693691892Z,31
2024-12-10T19:52:08.774568321Z,31
2024-12-10T19:52:18.855477229Z,31
2024-12-10T19:52:28.932817438Z,32
2024-12-10T19:52:39.01204112Z,31
2024-12-10T19:52:49.060364411Z,31
2024-12-10T19:52:59.145724722Z,31
2024-12-10T19:53:09.208855039Z,31
2024-12-10T19:53:19.28929641Z,31
2024-12-10T19:53:29.375406159Z,31
2024-12-10T19:53:39.454628778Z,31
2024-12-10T19:53:49.507585353Z,31
2024-12-10T19:53:59.60922908Z,31
2024-12-10T19:54:09.665700633Z,31
2024-12-10T19:54:19.743042598Z,31
2024-12-10T19:54:29.830587409Z,31
2024-12-10T19:54:39.879883718Z,31
2024-12-10T19:54:49.972360072Z,31
2024-12-10T19:55:00.045361136Z,31
2024-12-10T19:55:10.120454569Z,31
2024-12-10T19:55:20.219864598Z,31
2024-12-10T19:55:30.262379425Z,31
2024-12-10T19:55:40.360297414Z,31
2024-12-10T19:55:50.429786486Z,31
2024-12-10T19:56:00.518035586Z,31
2024-12-10T19:56:10.598040364Z,31
2024-12-10T19:56:20.681531728Z,31
2024-12-10T19:56:30.72078943Z,31
2024-12-10T19:56:40.793236851Z,31
2024-12-10T19:56:50.883531426Z,31
2024-12-10T19:57:00.951548161Z,32
2024-12-10T19:57:11.029293627Z,32
2024-12-10T19:57:21.094648756Z,31
2024-12-10T19:57:31.174454584Z,31
2024-12-10T19:57:41.269622548Z,31
2024-12-10T19:57:51.334778955Z,31
2024-12-10T19:58:01.412489562Z,31
2024-12-10T19:58:11.459229789Z,31
2024-12-10T19:58:21.530466125Z,31
2024-12-10T19:58:31.622298316Z,31
2024-12-10T19:58:41.693110727Z,31
2024-12-10T19:58:51.777476096Z,31
2024-12-10T19:59:01.878556832Z,31
2024-12-10T19:59:11.909616029Z,31
2024-12-10T19:59:22.006974965Z,31
2024-12-10T19:59:32.071117614Z,31
2024-12-10T19:59:42.136776317Z,31
2024-12-10T19:59:52.224700155Z,31
2024-12-10T20:00:02.27144647Z,31
2024-12-10T20:00:12.351393375Z,31
2024-12-10T20:00:22.434757425Z,31
2024-12-10T20:00:32.513115561Z,31
2024-12-10T20:00:42.594467497Z,31
2024-12-10T20:00:52.649130111Z,31
2024-12-10T20:01:02.725214216Z,31
2024-12-10T20:01:12.795215982Z,31
2024-12-10T20:01:22.873153592Z,31
2024-12-10T20:01:32.94642273Z,31
2024-12-10T20:01:43.028372972Z,31
2024-12-10T20:01:53.085042736Z,31
2024-12-10T20:02:03.158664119Z,31
2024-12-10T20:02:13.228632392Z,31
2024-12-10T20:02:23.307017562Z,31
2024-12-10T20:02:33.384487422Z,31
2024-12-10T20:02:43.465277974Z,31
2024-12-10T20:02:53.524363218Z,31
2024-12-10T20:03:03.611798126Z,31
2024-12-10T20:03:13.690049659Z,31
2024-12-10T20:03:23.772996364Z,31
2024-12-10T20:03:33.824352202Z,31
2024-12-10T20:03:43.908764203Z,31
2024-12-10T20:03:53.976790035Z,31
2024-12-10T20:04:04.053507854Z,31
2024-12-10T20:04:14.134352244Z,31
2024-12-10T20:04:24.221133767Z,31
2024-12-10T20:04:34.271897773Z,31
2024-12-10T20:04:44.355761509Z,31
2024-12-10T20:04:54.412324001Z,31
2024-12-10T20:05:04.493351941Z,31
2024-12-10T20:05:14.56993883Z,31
2024-12-10T20:05:24.625037488Z,31
2024-12-10T20:05:34.702436733Z,31
2024-12-10T20:05:44.774504453Z,31
2024-12-10T20:05:54.852032272Z,31
2024-12-10T20:06:04.93197829Z,31
2024-12-10T20:06:14.98007755Z,31
2024-12-10T20:06:25.06807844Z,31
2024-12-10T20:06:35.147411466Z,31
2024-12-10T20:06:45.223396084Z,31
2024-12-10T20:06:55.292742373Z,31
2024-12-10T20:07:05.374781013Z,31
2024-12-10T20:07:15.414627658Z,31
2024-12-10T20:07:25.495757328Z,31
2024-12-10T20:07:35.573933469Z,31
2024-12-10T20:07:45.646595202Z,31
2024-12-10T20:07:55.727984936Z,31
2024-12-10T20:08:05.779800811Z,31
2024-12-10T20:08:15.855127492Z,31
2024-12-10T20:08:25.935964089Z,31
2024-12-10T20:08:36.008426657Z,31
2024-12-10T20:08:46.080953541Z,31
2024-12-10T20:08:56.135887075Z,31
2024-12-10T20:09:06.212659586Z,31
2024-12-10T20:09:16.301048939Z,31
2024-12-10T20:09:26.373317172Z,31
2024-12-10T20:09:36.456060887Z,31
2024-12-10T20:09:46.530450334Z,31
2024-12-10T20:09:56.57734657Z,31
2024-12-10T20:10:06.646015995Z,31
2024-12-10T20:10:16.72225807Z,31
2024-12-10T20:10:26.804059905Z,31
2024-12-10T20:10:36.885416156Z,31
2024-12-10T20:10:46.944730242Z,31
2024-12-10T20:10:57.029455575Z,31
2024-12-10T20:11:07.102117633Z,31
2024-12-10T20:11:17.177801927Z,31
2024-12-10T20:11:27.255368301Z,31
2024-12-10T20:11:37.296083068Z,31
2024-12-10T20:11:47.378960289Z,31
2024-12-10T20:11:57.45593175Z,31
2024-12-10T20:12:07.529621423Z,31
2024-12-10T20:12:17.616151585Z,31
2024-12-10T20:12:27.688221576Z,31
2024-12-10T20:12:37.744133759Z,31
2024-12-10T20:12:47.831550039Z,31
2024-12-10T20:12:57.906766374Z,31
2024-12-10T20:13:07.982384633Z,31
2024-12-10T20:13:18.066098253Z,31
2024-12-10T20:13:28.12094453Z,31
2024-12-10T20:13:38.20777674Z,31
2024-12-10T20:13:48.286280814Z,31
2024-12-10T20:13:58.361075055Z,31
2024-12-10T20:14:08.447497097Z,31
2024-12-10T20:14:18.49821943Z,31
2024-12-10T20:14:28.56520631Z,31
2024-12-10T20:14:38.644057442Z,31
2024-12-10T20:14:48.727360788Z,31
2024-12-10T20:14:58.808143209Z,31
2024-12-10T20:15:08.88292515Z,31
2024-12-10T20:15:18.94519112Z,31
2024-12-10T20:15:29.019727288Z,31
2024-12-10T20:15:39.092689552Z,31
2024-12-10T20:15:49.172276252Z,31
2024-12-10T20:15:59.260931367Z,31
2024-12-10T20:16:09.309759044Z,31
2024-12-10T20:16:19.392032114Z,31
2024-12-10T20:16:29.47355859Z,31
2024-12-10T20:16:39.556783947Z,31
2024-12-10T20:16:49.632940969Z,31
2024-12-10T20:16:59.68223105Z,31
2024-12-10T20:17:09.761151157Z,31
2024-12-10T20:17:19.830754321Z,31
2024-12-10T20:17:29.902230373Z,31
2024-12-10T20:17:39.979110201Z,31
2024-12-10T20:17:50.060010224Z,31
2024-12-10T20:18:00.10919619Z,31
2024-12-10T20:18:10.194511758Z,31
2024-12-10T20:18:20.271932709Z,31
2024-12-10T20:18:30.359216123Z,31
2024-12-10T20:18:40.443955702Z,31
2024-12-10T20:18:50.505386075Z,31
2024-12-10T20:19:00.581684501Z,31
2024-12-10T20:19:10.659986076Z,31
2024-12-10T20:19:20.739309135Z,31
2024-12-10T20:19:30.820911165Z,31
2024-12-10T20:19:40.873890105Z,31
2024-12-10T20:19:50.952895122Z,31
2024-12-10T20:20:01.032915511Z,31
2024-12-10T20:20:11.102949079Z,31
2024-12-10T20:20:21.177758518Z,31
2024-12-10T20:20:31.251457174Z,31
2024-12-10T20:20:41.305910507Z,31
2024-12-10T20:20:51.390076761Z,31
2024-12-10T20:21:01.459073834Z,31
2024-12-10T20:21:11.539579468Z,31
2024-12-10T20:21:21.613960712Z,31
2024-12-10T20:21:31.659966634Z,31
2024-12-10T20:21:41.73463415Z,31
2024-12-10T20:21:51.818398648Z,31
2024-12-10T20:22:01.893608884Z,31
2024-12-10T20:22:11.971825241Z,31
2024-12-10T20:22:22.024563929Z,31
2024-12-10T20:22:32.090909891Z,31
2024-12-10T20:22:42.165362435Z,31
2024-12-10T20:22:52.240395959Z,31
2024-12-10T20:23:02.325228637Z,31
2024-12-10T20:23:12.401561596Z,31
2024-12-10T20:23:22.451641828Z,31
2024-12-10T20:23:32.518590083Z,31
2024-12-10T20:23:42.585483132Z,31
2024-12-10T20:23:52.664063137Z,31
2024-12-10T20:24:02.741902572Z,31
2024-12-10T20:24:12.79248455Z,31
2024-12-10T20:24:22.880339175Z,31
2024-12-10T20:24:32.973814451Z,31
2024-12-10T20:24:43.035457251Z,31
2024-12-10T20:24:53.116725917Z,31
2024-12-10T20:25:03.16946213Z,31
2024-12-10T20:25:13.249515756Z,31
2024-12-10T20:25:23.336229766Z,31
2024-12-10T20:25:33.409660987Z,31
2024-12-10T20:25:43.487658647Z,31
2024-12-10T20:25:53.567922769Z,31
2024-12-10T20:26:03.616232294Z,31
2024-12-10T20:26:13.697732068Z,31
2024-12-10T20:26:23.790833814Z,31
2024-12-10T20:26:33.85355779Z,31
2024-12-10T20:26:43.931754383Z,31
2024-12-10T20:26:53.983308062Z,31
2024-12-10T20:27:04.062443766Z,31
2024-12-10T20:27:14.143214728Z,31
2024-12-10T20:27:24.218514174Z,31
2024-12-10T20:27:34.293435655Z,31
2024-12-10T20:27:44.342279027Z,31
2024-12-10T20:27:54.411988457Z,31
2024-12-10T20:28:04.492986398Z,31
2024-12-10T20:28:14.562753393Z,31
2024-12-10T20:28:24.654163353Z,31
2024-12-10T20:28:34.729473207Z,31
2024-12-10T20:28:44.790227481Z,31
2024-12-10T20:28:54.859976632Z,31
2024-12-10T20:29:04.919313481Z,31
2024-12-10T20:29:14.981541681Z,31
2024-12-10T20:29:25.052509602Z,31
2024-12-10T20:29:35.100634769Z,31
2024-12-10T20:29:45.18863101Z,31
2024-12-10T20:29:55.264513003Z,31
2024-12-10T20:30:05.335245972Z,31
2024-12-10T20:30:15.411731181Z,31
2024-12-10T20:30:25.457243068Z,31
2024-12-10T20:30:35.532218017Z,31
2024-12-10T20:30:45.602822275Z,31
2024-12-10T20:30:55.670596203Z,31
2024-12-10T20:31:05.733343642Z,31
2024-12-10T20:31:15.785901727Z,31
2024-12-10T20:31:25.812248097Z,31
2024-12-10T20:31:35.87031472Z,31
2024-12-10T20:31:45.918089814Z,31
2024-12-10T20:31:55.97153204Z,31
2024-12-10T20:32:06.024423732Z,31
2024-12-10T20:32:16.049004499Z,31
2024-12-10T20:32:26.102092766Z,31
2024-12-10T20:32:36.15502149Z,31
2024-12-10T20:32:46.203168608Z,31
2024-12-10T20:32:56.256870872Z,31
2024-12-10T20:33:06.281280042Z,31
2024-12-10T20:33:16.333307074Z,31
2024-12-10T20:33:26.38964217Z,31
