time,temperature,humidity,microphone
2024-12-12 11:12:51.801067938+00:00,27.3,68,4.28
2024-12-12 11:13:01.960353390+00:00,27.5,55,8.28
2024-12-12 11:13:12.776794906+00:00,27.6,45,25.52
2024-12-12 11:13:22.920236431+00:00,27.6,38,9.88
2024-12-12 11:13:33.066253607+00:00,27.5,34,4.12
2024-12-12 11:13:43.877567016+00:00,27.4,33,7.6
2024-12-12 11:13:54.029014457+00:00,27.3,31,13.6
2024-12-12 11:14:04.171113921+00:00,27.2,30,7.24
2024-12-12 11:14:14.988488473+00:00,27.1,29,19.52
2024-12-12 11:14:25.133974492+00:00,27,29,10
2024-12-12 11:14:35.279481205+00:00,26.9,29,7
2024-12-12 11:14:46.090078152+00:00,26.8,29,3.96
2024-12-12 11:14:56.235083690+00:00,26.8,29,3
2024-12-12 11:15:06.377807642+00:00,26.7,29,19.16
2024-12-12 11:15:17.187579728+00:00,26.6,28,3.88
2024-12-12 11:15:27.332524741+00:00,26.5,28,8.92
2024-12-12 11:15:37.478218478+00:00,26.4,28,11.04
2024-12-12 11:15:48.296327652+00:00,26.4,28,4.08
2024-12-12 11:15:58.446602075+00:00,26.3,28,13.56
2024-12-12 11:16:08.585944301+00:00,26.2,29,10.48
2024-12-12 11:16:19.407979745+00:00,26.2,29,18.92
2024-12-12 11:16:29.557485594+00:00,26.1,28,3.84
2024-12-12 11:16:39.697641859+00:00,26.1,28,15.92
2024-12-12 11:16:50.507422886+00:00,26,28,4.16
2024-12-12 11:17:00.653357436+00:00,26,27,3.48
2024-12-12 11:17:10.799914233+00:00,26,27,13.88
2024-12-12 11:17:21.613818920+00:00,26,27,11.76
2024-12-12 11:17:31.760574088+00:00,26,27,4.08
2024-12-12 11:17:41.904840297+00:00,26,27,3.64
2024-12-12 11:17:52.726161499+00:00,25.9,27,11.68
2024-12-12 11:18:02.887619604+00:00,25.9,27,8.48
2024-12-12 11:18:13.016999049+00:00,25.9,27,5.12
2024-12-12 11:18:23.853568908+00:00,25.9,27,15.4
2024-12-12 11:18:34.002234004+00:00,25.9,27,6.72
2024-12-12 11:18:44.148617657+00:00,25.8,27,12.64
2024-12-12 11:18:54.958017002+00:00,25.8,28,4.68
2024-12-12 11:19:05.103540674+00:00,25.8,29,5.88
2024-12-12 11:19:15.258121434+00:00,25.7,28,9.36
2024-12-12 11:19:26.058974573+00:00,25.7,28,6.2
2024-12-12 11:19:36.207383026+00:00,25.7,27,4.84
2024-12-12 11:19:46.349537247+00:00,25.7,27,6.84
2024-12-12 11:19:57.171046292+00:00,25.7,27,7.36
2024-12-12 11:20:07.315240207+00:00,25.7,27,2.4
2024-12-12 11:20:17.460136538+00:00,25.6,27,3.04
2024-12-12 11:20:28.271054910+00:00,25.6,27,9.76
2024-12-12 11:20:38.417771826+00:00,25.6,27,14.36
2024-12-12 11:20:48.561616062+00:00,25.6,27,9.4
2024-12-12 11:20:59.387640038+00:00,25.6,27,5.72
2024-12-12 11:21:09.531231161+00:00,25.6,27,7.36
2024-12-12 11:21:19.676559329+00:00,25.5,27,7
2024-12-12 11:21:30.964918976+00:00,25.5,28,3.6
2024-12-12 11:21:41.111679615+00:00,25.5,28,6.76
2024-12-12 11:21:51.259065709+00:00,25.5,28,3.72
2024-12-12 11:22:06.505376466+00:00,25.5,29,3.64
2024-12-12 11:22:16.648860841+00:00,25.5,30,4.56
2024-12-12 11:22:26.796928459+00:00,25.6,30,2.52
2024-12-12 11:22:45.627491806+00:00,25.6,30,31.12
2024-12-12 11:22:59.914652850+00:00,25.7,31,8.84
2024-12-12 11:23:05.910070045+00:00,25.7,31,8.96
2024-12-12 11:23:16.719248001+00:00,25.7,32,50.04
2024-12-12 11:23:26.863352997+00:00,25.7,31,6.96
2024-12-12 11:23:37.011273758+00:00,25.7,33,6.16
2024-12-12 11:23:47.817334042+00:00,25.8,35,17.76
2024-12-12 11:23:57.962041758+00:00,25.8,37,5.96
2024-12-12 11:24:08.110665812+00:00,25.9,37,7.12
2024-12-12 11:24:18.915605031+00:00,25.9,37,5.2
2024-12-12 11:24:29.061299354+00:00,25.9,37,2.76
2024-12-12 11:24:39.208381190+00:00,25.9,36,6.88
2024-12-12 11:24:50.033340153+00:00,26,37,3.08
2024-12-12 11:25:00.162818560+00:00,26,36,7.44
2024-12-12 11:25:10.309869441+00:00,26,34,8.24
2024-12-12 11:25:22.392036599+00:00,26,32,25.88
2024-12-12 11:25:32.536221987+00:00,26,31,9.56
2024-12-12 11:25:42.684297334+00:00,26,30,2.52
2024-12-12 11:25:53.515602611+00:00,26,30,7.48
2024-12-12 11:26:03.662735587+00:00,25.9,29,7.28
2024-12-12 11:26:13.806835992+00:00,25.9,29,3
2024-12-12 11:26:24.833975759+00:00,25.9,29,6.2
2024-12-12 11:26:34.972494092+00:00,25.9,29,10.24
2024-12-12 11:26:45.118678559+00:00,25.9,30,6.28
2024-12-12 11:26:55.939820014+00:00,25.9,31,3.48
2024-12-12 11:27:06.084931182+00:00,25.9,31,5.52
2024-12-12 11:27:16.300530650+00:00,25.9,30,15.68
2024-12-12 11:27:27.039226779+00:00,25.9,29,10.56
2024-12-12 11:27:37.183920616+00:00,25.9,31,8.16
2024-12-12 11:27:47.332230892+00:00,25.9,30,4.28
2024-12-12 11:27:58.310682190+00:00,25.9,30,11.96
2024-12-12 11:28:08.458091615+00:00,25.9,32,5.84
2024-12-12 11:28:18.603486819+00:00,25.9,31,15.2
2024-12-12 11:28:29.411504346+00:00,25.8,30,13.64
2024-12-12 11:28:39.554366461+00:00,25.8,30,20
2024-12-12 11:28:49.708996855+00:00,25.8,30,6.08
2024-12-12 11:29:03.912381387+00:00,25.7,30,10.16
2024-12-12 11:29:14.057921428+00:00,25.7,30,6.08
2024-12-12 11:29:24.204225710+00:00,25.7,30,4.08
2024-12-12 11:29:35.022978937+00:00,25.7,30,12.72
2024-12-12 11:29:45.179956770+00:00,25.6,29,15.44
2024-12-12 11:29:55.314814128+00:00,25.6,28,7.12
2024-12-12 11:30:06.344544394+00:00,25.6,28,10.52
2024-12-12 11:30:16.493185987+00:00,25.6,29,7
2024-12-12 11:30:26.656486520+00:00,25.6,28,6.92
2024-12-12 11:30:40.103668737+00:00,25.6,29,6.04
2024-12-12 11:30:50.250875887+00:00,25.6,31,58.76
2024-12-12 11:31:00.403505999+00:00,25.6,31,7.76
2024-12-12 11:31:11.215599022+00:00,25.6,31,7
2024-12-12 11:31:21.366060001+00:00,25.7,32,20.36
2024-12-12 11:31:31.509907318+00:00,25.7,32,8.76
2024-12-12 11:31:42.340389985+00:00,25.8,31,13.28
2024-12-12 11:31:52.486525928+00:00,25.8,30,9.12
2024-12-12 11:32:02.632546564+00:00,25.8,29,327.32
2024-12-12 11:32:13.450733698+00:00,26.3,69,38.48
2024-12-12 11:32:23.597034508+00:00,26.4,60,115.72
2024-12-12 11:32:33.741770020+00:00,26.4,56,129.68
2024-12-12 11:32:44.549619532+00:00,26.5,50,93.4
2024-12-12 11:32:54.707717024+00:00,26.5,43,6.16
2024-12-12 11:33:04.843544715+00:00,26.5,39,13.92
2024-12-12 11:33:15.666763260+00:00,26.5,36,2.2
2024-12-12 11:33:25.811803489+00:00,26.5,34,7.4
2024-12-12 11:33:35.957357772+00:00,26.5,33,6.28
2024-12-12 11:33:46.788531382+00:00,26.4,32,18.16
2024-12-12 11:33:56.935735730+00:00,26.4,33,1.84
2024-12-12 11:34:07.080679702+00:00,26.4,32,11.12
2024-12-12 11:34:17.899416871+00:00,26.4,31,7.4
2024-12-12 11:34:28.045967315+00:00,26.3,31,7.8
2024-12-12 11:34:38.198248646+00:00,26.3,30,14.52
2024-12-12 11:34:49.009519035+00:00,26.3,30,2.68
2024-12-12 11:34:59.157567723+00:00,26.3,30,17.24
2024-12-12 11:35:09.302762579+00:00,26.2,31,6.72
2024-12-12 11:35:20.111930762+00:00,26.2,30,7.96
2024-12-12 11:35:30.264667375+00:00,26.1,30,17.04
2024-12-12 11:35:40.408826543+00:00,26.1,30,11.76
2024-12-12 11:35:51.215382620+00:00,26.1,30,7.88
2024-12-12 11:36:01.361878926+00:00,26.1,30,40.6
2024-12-12 11:36:11.506698196+00:00,26.1,38,5.64
2024-12-12 11:36:22.315756302+00:00,26.2,41,7.48
2024-12-12 11:36:32.459759432+00:00,26.2,36,38.2
2024-12-12 11:37:00.151934548+00:00,26.2,36,38.2
2024-12-12 11:37:10.970843640+00:00,26.1,32,57.76
2024-12-12 11:44:05.117905263+00:00,26.1,32,57.76
2024-12-12 11:44:15.263243905+00:00,26.9,29,13.52
2024-12-12 11:44:25.409854620+00:00,26.9,28,3.04
2024-12-12 11:45:01.022240921+00:00,26.9,28,2.6
2024-12-12 11:45:11.873732871+00:00,26.9,31,173.68
2024-12-12 11:57:50.670253266+00:00,26.9,31,173.68
2024-12-12 11:58:06.338919557+00:00,26.5,33,21.24
2024-12-12 11:58:16.486396049+00:00,26.4,31,11.68
2024-12-12 11:58:26.638047183+00:00,26.4,30,13.44
2024-12-12 12:29:51.904685655+00:00,26.4,30,13.64
2024-12-12 12:30:02.047856601+00:00,16.3,53,509.68
2024-12-12 12:31:36.070807666+00:00,16.3,53,468.96
2024-12-12 12:38:26.370820466+00:00,16.3,53,9.44
2024-12-12 12:38:37.318580193+00:00,22.3,46,9.4
2024-12-12 12:38:47.452134304+00:00,22.5,44,2.52
2024-12-12 12:38:57.601115365+00:00,22.7,43,11.64
2024-12-12 12:39:08.536028694+00:00,22.8,42,5.76
2024-12-12 12:39:18.683529646+00:00,23,41,6.28
2024-12-12 12:39:28.828982600+00:00,23.2,41,3.24
2024-12-12 12:39:39.768811210+00:00,23.3,40,5.92
2024-12-12 12:39:49.916157976+00:00,23.5,40,15.68
2024-12-12 12:40:00.066123338+00:00,23.6,39,5.36
2024-12-12 12:40:10.992825844+00:00,23.7,38,11.16
2024-12-12 12:40:21.138488779+00:00,23.9,38,16.44
2024-12-12 12:40:31.283722264+00:00,24,37,9.84
2024-12-12 12:40:42.212345077+00:00,24.1,37,11.28
2024-12-12 12:40:52.359526605+00:00,24.2,37,6
2024-12-12 12:41:02.505194583+00:00,24.3,36,3.72
2024-12-12 12:41:13.438525001+00:00,24.4,36,6.64
2024-12-12 12:41:23.594825923+00:00,24.4,36,10
2024-12-12 12:41:33.730694605+00:00,24.5,36,12.28
2024-12-12 12:41:44.669117461+00:00,24.6,35,3.92
2024-12-12 12:41:54.825755777+00:00,24.6,35,8.92
2024-12-12 12:42:04.959828812+00:00,24.7,34,19.44
2024-12-12 12:42:15.890514896+00:00,24.7,34,6.76
2024-12-12 12:42:26.037541311+00:00,24.7,34,4
2024-12-12 12:42:36.183818470+00:00,24.8,34,6.04
2024-12-12 12:42:47.129708243+00:00,24.8,33,10.88
2024-12-12 12:42:57.286195415+00:00,24.9,33,4.64
2024-12-12 12:43:07.428092554+00:00,24.9,33,10.8
2024-12-12 12:43:18.365552985+00:00,25,33,10.2
2024-12-12 12:43:28.524756153+00:00,25,33,15.08
2024-12-12 12:43:38.670108245+00:00,25,33,8.72
2024-12-12 12:43:49.634238074+00:00,25,32,5.16
2024-12-12 12:43:59.757905676+00:00,25.1,32,17.04
2024-12-12 12:44:09.909169498+00:00,25.1,32,30.52
2024-12-12 12:44:20.843716353+00:00,25.1,32,7.32
2024-12-12 12:44:30.984692956+00:00,25.1,32,7.6
2024-12-12 12:44:41.136173772+00:00,25.1,32,5.92
2024-12-12 12:44:52.079133995+00:00,25.1,32,13.08
2024-12-12 12:45:02.222123004+00:00,25.1,32,15.48
2024-12-12 12:45:12.367203588+00:00,25.1,32,11.52
2024-12-12 12:45:23.321269558+00:00,25.1,32,13.56
2024-12-12 12:45:33.464506269+00:00,25.1,32,9.92
2024-12-12 12:45:43.609136072+00:00,25.1,32,9.16
2024-12-12 12:45:54.548600374+00:00,25.1,32,6.52
2024-12-12 12:46:04.695561004+00:00,25.1,32,4.28
2024-12-12 12:46:14.845916647+00:00,25.1,31,12.2
2024-12-12 12:46:25.790648814+00:00,25.1,31,5.44
2024-12-12 12:46:35.938065937+00:00,25.1,31,6.2
2024-12-12 12:46:46.083364845+00:00,25.2,31,9.72
2024-12-12 12:46:57.026946526+00:00,25.1,31,14.36
2024-12-12 12:47:07.174433826+00:00,25.2,31,11.44
2024-12-12 12:47:17.317133184+00:00,25.1,32,11.28
2024-12-12 12:47:28.263734860+00:00,25.1,32,9.96
2024-12-12 12:47:38.407608440+00:00,25.2,31,14.36
2024-12-12 12:47:48.560641411+00:00,25.2,31,8.84
2024-12-12 12:47:59.517030290+00:00,25.2,31,6.44
2024-12-12 12:48:09.664478433+00:00,25.2,31,7.88
2024-12-12 12:48:19.809699713+00:00,25.3,31,7.32
2024-12-12 12:48:30.748812912+00:00,25.3,31,4.24
2024-12-12 12:48:40.897785456+00:00,25.3,31,2.04
2024-12-12 12:48:51.043737365+00:00,25.3,31,14.76
2024-12-12 12:49:01.993700796+00:00,25.3,31,4.16
2024-12-12 12:49:12.140387860+00:00,25.3,31,3.6
2024-12-12 12:49:22.294614387+00:00,25.3,31,16.08
2024-12-12 12:49:33.219870541+00:00,25.3,31,4.52
2024-12-12 12:49:43.364890884+00:00,25.3,31,8.4
2024-12-12 12:49:53.513660619+00:00,25.3,31,5.84
2024-12-12 12:50:04.471356177+00:00,25.3,31,9.88
2024-12-12 12:50:14.615408235+00:00,25.3,31,12.88
2024-12-12 12:50:24.761695213+00:00,25.3,31,4.52
2024-12-12 12:50:35.699667928+00:00,25.4,31,11.2
2024-12-12 12:50:45.847997864+00:00,25.4,31,22.76
2024-12-12 12:50:55.992589790+00:00,25.4,31,19.84
2024-12-12 12:51:06.931876506+00:00,25.4,31,16.08
2024-12-12 12:51:17.075965621+00:00,25.4,31,11.2
2024-12-12 12:51:27.223042068+00:00,25.4,31,11.96
2024-12-12 12:51:38.163205032+00:00,25.4,31,2.92
2024-12-12 12:51:48.309740261+00:00,25.4,30,4
2024-12-12 12:51:58.448760123+00:00,25.4,30,9.8
2024-12-12 12:52:09.389345097+00:00,25.4,30,6.84
2024-12-12 12:52:19.537073788+00:00,25.4,31,15.04
2024-12-12 12:52:29.680707756+00:00,25.4,30,4.88
2024-12-12 12:52:40.620273069+00:00,25.4,30,8.56
2024-12-12 12:52:50.766377935+00:00,25.4,30,9.72
2024-12-12 12:53:00.911261365+00:00,25.4,30,15.8
2024-12-12 12:53:11.863808885+00:00,25.4,30,50.96
2024-12-12 12:53:22.004311566+00:00,25.4,30,2.64
2024-12-12 12:53:32.144362396+00:00,25.5,30,8.32
2024-12-12 12:53:43.091188702+00:00,25.4,30,22.32
2024-12-12 12:53:53.237117762+00:00,25.4,30,8.48
2024-12-12 12:54:03.384100157+00:00,25.4,30,11.92
2024-12-12 12:54:14.325711361+00:00,25.4,30,6.6
2024-12-12 12:54:24.467225720+00:00,25.4,30,15.84
2024-12-12 12:54:34.614768196+00:00,25.4,30,13.76
2024-12-12 12:54:45.545660544+00:00,25.4,30,18.64
2024-12-12 12:54:55.693713496+00:00,25.4,30,3.92
2024-12-12 12:55:05.840104464+00:00,25.4,30,2.44
2024-12-12 12:55:16.792681618+00:00,25.4,30,4.04
2024-12-12 12:55:26.944797487+00:00,25.4,30,22.2
2024-12-12 12:55:37.086951649+00:00,25.4,30,4.32
2024-12-12 12:55:48.073876115+00:00,25.4,30,8.6
2024-12-12 12:55:58.216814635+00:00,25.3,30,5.76
2024-12-12 12:56:08.361384326+00:00,25.4,30,7.24
2024-12-12 12:56:19.308404869+00:00,25.4,30,13.36
2024-12-12 12:56:29.449384576+00:00,25.3,30,3.08
2024-12-12 12:56:39.598230557+00:00,25.3,30,15.2
2024-12-12 12:56:50.567498389+00:00,25.3,30,4.36
2024-12-12 12:57:00.701259364+00:00,25.3,30,23.56
2024-12-12 12:57:10.852372631+00:00,25.3,30,13.48
2024-12-12 12:57:21.789757606+00:00,25.3,30,7.08
2024-12-12 12:57:31.933744256+00:00,25.3,30,5.36
2024-12-12 12:57:42.082582442+00:00,25.2,30,5.96
2024-12-12 12:57:53.018946744+00:00,25.2,30,7.92
2024-12-12 12:58:03.166448913+00:00,25.2,30,8.88
2024-12-12 12:58:13.311681159+00:00,25.2,30,10.48
2024-12-12 12:58:24.276805728+00:00,25.2,30,7.36
2024-12-12 12:58:34.430980384+00:00,25.2,30,6.8
2024-12-12 12:58:44.567310447+00:00,25.2,30,16.48
2024-12-12 12:58:55.516648116+00:00,25.2,30,4.8
2024-12-12 12:59:05.664860156+00:00,25.2,30,4.6
2024-12-12 12:59:15.816177716+00:00,25.2,30,16.6
2024-12-12 12:59:26.750965682+00:00,25.2,30,5.8
2024-12-12 12:59:36.897544648+00:00,25.2,30,9.88
2024-12-12 12:59:47.041781286+00:00,25.2,30,16.68
2024-12-12 12:59:57.973252235+00:00,25.2,30,6.6
2024-12-12 13:00:08.119126113+00:00,25.2,30,15.2
2024-12-12 13:00:18.265565676+00:00,25.3,30,6.6
2024-12-12 13:00:29.194808283+00:00,25.2,30,9.44
2024-12-12 13:00:39.358514730+00:00,25.3,30,12.72
2024-12-12 13:00:49.490378932+00:00,25.3,30,6.04
2024-12-12 13:01:00.423114307+00:00,25.3,30,10.6
2024-12-12 13:01:10.569063203+00:00,25.3,30,8.36
2024-12-12 13:01:20.714171047+00:00,25.3,30,99.08
2024-12-12 13:01:31.651774204+00:00,25.3,30,9.84
2024-12-12 13:01:41.799790109+00:00,25.3,30,8
2024-12-12 13:01:51.942369468+00:00,25.3,30,11.6
2024-12-12 13:02:02.906410752+00:00,25.3,30,20.2
2024-12-12 13:02:13.052625260+00:00,25.3,30,5.28
2024-12-12 13:02:23.207106805+00:00,25.3,30,10.4
2024-12-12 13:02:34.192466049+00:00,25.3,30,4.16
2024-12-12 13:02:44.330813725+00:00,25.3,30,29.52
2024-12-12 13:02:54.459241642+00:00,25.3,30,14.36
2024-12-12 13:03:05.388943656+00:00,25.3,30,18.64
2024-12-12 13:03:15.535051556+00:00,25.3,30,7.96
2024-12-12 13:03:25.682078381+00:00,25.3,30,7.36
2024-12-12 13:03:36.495256583+00:00,25.3,30,7.16
2024-12-12 13:03:46.643364554+00:00,25.4,30,17.72
2024-12-12 13:03:56.786683185+00:00,25.4,30,9.8
2024-12-12 13:04:07.606097394+00:00,25.4,30,17.16
2024-12-12 13:04:17.753383755+00:00,25.4,30,24
2024-12-12 13:04:27.898528960+00:00,25.4,30,15.36
2024-12-12 13:04:38.705975909+00:00,25.4,30,7.72
2024-12-12 13:04:48.850625691+00:00,25.4,30,87.72
2024-12-12 13:04:58.997875369+00:00,25.4,30,21.56
2024-12-12 13:05:09.831591087+00:00,25.4,30,22.36
2024-12-12 13:05:19.985367258+00:00,25.4,30,13.76
2024-12-12 13:05:30.109516129+00:00,25.3,30,11.68
2024-12-12 13:05:40.915731976+00:00,25.4,30,15.92
2024-12-12 13:05:51.074902829+00:00,25.4,30,20.88
2024-12-12 13:06:01.208526774+00:00,25.4,30,13.88
2024-12-12 13:06:12.021821431+00:00,25.4,30,35.64
2024-12-12 13:06:22.164139163+00:00,25.4,30,19.04
2024-12-12 13:06:32.308991860+00:00,25.4,30,12.64
2024-12-12 13:06:43.126026564+00:00,25.4,30,22.08
2024-12-12 13:06:53.271451751+00:00,25.4,30,16.92
2024-12-12 13:07:03.421015620+00:00,25.4,30,15.72
2024-12-12 13:07:14.255729487+00:00,25.4,30,6.44
2024-12-12 13:07:24.404796408+00:00,25.3,30,10.16
2024-12-12 13:07:34.546109796+00:00,25.4,30,24
2024-12-12 13:07:45.355848027+00:00,25.4,30,5.28
2024-12-12 13:07:55.507140557+00:00,25.4,30,14.56
2024-12-12 13:08:05.654356378+00:00,25.4,30,6.72
2024-12-12 13:08:16.458140977+00:00,25.4,30,14.2
2024-12-12 13:08:26.604217558+00:00,25.4,30,5.96
2024-12-12 13:08:36.749213348+00:00,25.4,30,5.2
2024-12-12 13:08:47.601881927+00:00,25.4,30,2.36
2024-12-12 13:08:57.738857169+00:00,25.4,30,2.2
2024-12-12 13:09:07.883588093+00:00,25.4,30,12.2
2024-12-12 13:09:18.695880844+00:00,25.4,30,11.96
2024-12-12 13:09:28.840107679+00:00,25.4,30,18.8
2024-12-12 13:09:38.990643482+00:00,25.4,30,18.44
2024-12-12 13:09:49.801326771+00:00,25.4,30,9.68
2024-12-12 13:09:59.944367233+00:00,25.4,30,9.32
2024-12-12 13:10:10.089383085+00:00,25.4,30,2.92
2024-12-12 13:10:20.913390483+00:00,25.4,30,38.68
2024-12-12 13:10:31.061420904+00:00,25.4,30,11.24
2024-12-12 13:10:41.202731498+00:00,25.4,30,14.16
2024-12-12 13:10:52.006441495+00:00,25.4,30,8.76
2024-12-12 13:11:02.151319735+00:00,25.4,29,10.88
2024-12-12 13:11:12.296603881+00:00,25.4,29,2.68
2024-12-12 13:11:23.124168396+00:00,25.4,29,15.68
2024-12-12 13:11:33.272202026+00:00,25.4,29,21.24
2024-12-12 13:11:43.413628266+00:00,25.3,29,3.52
2024-12-12 13:11:54.234615690+00:00,25.4,29,5.36
2024-12-12 13:12:04.382058035+00:00,25.3,30,25.72
2024-12-12 13:12:14.528798943+00:00,25.3,29,16.76
2024-12-12 13:12:25.340637028+00:00,25.3,29,5.92
2024-12-12 13:12:35.486293555+00:00,25.3,29,7.08
2024-12-12 13:12:45.632905504+00:00,25.3,29,9.24
2024-12-12 13:12:56.461358931+00:00,25.3,29,6.84
2024-12-12 13:13:06.611008296+00:00,25.3,30,18.16
2024-12-12 13:13:16.755313773+00:00,25.3,30,3
2024-12-12 13:13:27.590227742+00:00,25.3,29,6.28
2024-12-12 13:13:37.738568088+00:00,25.3,30,8.52
2024-12-12 13:13:47.880112419+00:00,25.3,30,11.56
2024-12-12 13:13:58.726315435+00:00,25.3,30,12.36
2024-12-12 13:14:08.873067133+00:00,25.3,30,11
2024-12-12 13:14:19.018425828+00:00,25.3,29,3.96
2024-12-12 13:14:29.825964490+00:00,25.3,29,19.16
2024-12-12 13:14:39.973200885+00:00,25.3,30,6.36
2024-12-12 13:14:50.135918860+00:00,25.3,30,24.08
2024-12-12 13:15:00.935902585+00:00,25.3,30,7.4
2024-12-12 13:15:11.085269253+00:00,25.3,30,15.28
2024-12-12 13:15:21.227002581+00:00,25.3,30,13.04
2024-12-12 13:15:32.040965449+00:00,25.3,30,3.48
2024-12-12 13:15:42.184338347+00:00,25.3,30,13.88
2024-12-12 13:15:52.331618193+00:00,25.3,30,5.68
2024-12-12 13:16:03.151518249+00:00,25.3,30,15
2024-12-12 13:16:13.291299096+00:00,25.3,30,45.92
2024-12-12 13:16:23.434257324+00:00,25.3,30,9.28
2024-12-12 13:16:34.274182298+00:00,25.3,30,24.44
2024-12-12 13:16:44.408861103+00:00,25.3,30,10.6
2024-12-12 13:16:54.565695658+00:00,25.3,30,7.08
2024-12-12 13:17:05.366664685+00:00,25.3,30,25.36
2024-12-12 13:17:15.511385258+00:00,25.3,30,8.08
2024-12-12 13:17:25.656614194+00:00,25.3,30,4.36
2024-12-12 13:17:36.475039074+00:00,25.3,30,7.28
2024-12-12 13:17:46.620840056+00:00,25.3,30,10.04
2024-12-12 13:17:56.767630979+00:00,25.3,30,3.52
2024-12-12 13:18:07.573625213+00:00,25.4,30,11.96
2024-12-12 13:18:17.719644927+00:00,25.3,30,9.08
2024-12-12 13:18:27.866292210+00:00,25.3,30,7.16
2024-12-12 13:18:38.686375353+00:00,25.3,30,9.8
2024-12-12 13:18:48.837058753+00:00,25.3,30,9.16
2024-12-12 13:18:58.976293809+00:00,25.3,31,9.96
2024-12-12 13:19:09.815861726+00:00,25.4,31,7.24
2024-12-12 13:19:19.963028589+00:00,25.4,31,6.04
2024-12-12 13:19:30.108564153+00:00,25.3,30,3.52
2024-12-12 13:19:40.922983876+00:00,25.3,30,2.6
2024-12-12 13:19:51.064630479+00:00,25.3,30,8.68
2024-12-12 13:20:01.209108625+00:00,25.3,30,5.48
2024-12-12 13:20:12.024776844+00:00,25.3,30,31.8
2024-12-12 13:20:22.169453919+00:00,25.3,30,7.12
2024-12-12 13:20:32.316156947+00:00,25.3,30,5.6
2024-12-12 13:20:43.143437133+00:00,25.3,30,15.4
2024-12-12 13:20:53.293655799+00:00,25.3,30,2.44
2024-12-12 13:21:03.436546685+00:00,25.3,30,21.52
2024-12-12 13:21:14.244558307+00:00,25.3,30,7.24
2024-12-12 13:21:24.393266224+00:00,25.2,30,3.88
2024-12-12 13:21:34.537174550+00:00,25.3,31,2.44
2024-12-12 13:21:45.346778403+00:00,25.2,31,22.32
2024-12-12 13:21:55.503052593+00:00,25.2,31,4.76
2024-12-12 13:22:05.637361763+00:00,25.2,30,19.88
2024-12-12 13:22:16.458466673+00:00,25.2,30,17.52
2024-12-12 13:22:26.598153864+00:00,25.2,30,13.92
2024-12-12 13:22:36.744569205+00:00,25.2,30,14.76
2024-12-12 13:22:47.566202416+00:00,25.2,30,37.32
2024-12-12 13:22:57.709981916+00:00,25.2,30,11.64
2024-12-12 13:23:07.856591122+00:00,25.2,30,3.96
2024-12-12 13:23:18.670172848+00:00,25.2,30,16.6
2024-12-12 13:23:28.810729836+00:00,25.2,30,29.08
2024-12-12 13:23:38.956413937+00:00,25.2,30,9
2024-12-12 13:23:49.765632234+00:00,25.2,30,9.68
2024-12-12 13:23:59.912761792+00:00,25.2,30,8.84
2024-12-12 13:24:10.057578952+00:00,25.2,30,5.6
2024-12-12 13:24:20.892083061+00:00,25.2,30,11.64
2024-12-12 13:24:31.046068158+00:00,25.2,30,11.24
2024-12-12 13:24:41.185034695+00:00,25.2,30,17.48
2024-12-12 13:24:52.003605672+00:00,25.2,30,10.12
2024-12-12 13:25:02.138043603+00:00,25.2,30,86.8
2024-12-12 13:25:12.284117828+00:00,25.2,30,29.2
2024-12-12 13:25:23.113383292+00:00,25.2,30,8.44
2024-12-12 13:25:33.258127051+00:00,25.2,30,15.08
2024-12-12 13:25:43.409806399+00:00,25.2,30,6.76
2024-12-12 13:25:54.221373727+00:00,25.2,30,3.28
2024-12-12 13:26:04.367093740+00:00,25.2,30,15.56
2024-12-12 13:26:14.512676579+00:00,25.2,30,10.92
2024-12-12 13:26:25.344255680+00:00,25.2,30,54.2
2024-12-12 13:26:35.483115267+00:00,25.2,30,13.64
2024-12-12 13:26:45.629949790+00:00,25.2,30,3.52
2024-12-12 13:26:56.443636865+00:00,25.2,30,16.44
2024-12-12 13:27:06.596389788+00:00,25.2,30,31.4
2024-12-12 13:27:16.730991515+00:00,25.2,30,4.76
2024-12-12 13:27:27.542860799+00:00,25.2,30,13.96
2024-12-12 13:27:37.688065438+00:00,25.2,30,6.4
2024-12-12 13:27:47.833827151+00:00,25.1,31,8.24
2024-12-12 13:27:58.643350120+00:00,25.1,30,12.44
2024-12-12 13:28:08.788500365+00:00,25.1,30,4
2024-12-12 13:28:18.943371633+00:00,25.1,30,5.2
2024-12-12 13:28:29.743833211+00:00,25.1,31,5.56
2024-12-12 13:28:39.891197347+00:00,25.2,31,16.48
2024-12-12 13:28:50.035142971+00:00,25.2,31,42.72
2024-12-12 13:29:00.844434190+00:00,25.2,31,46.8
2024-12-12 13:29:10.988970836+00:00,25.1,31,10.56
2024-12-12 13:29:21.136545967+00:00,25.1,31,6.4
2024-12-12 13:29:31.964785040+00:00,25.1,31,10.84
2024-12-12 13:29:42.111061530+00:00,25.1,31,20.6
2024-12-12 13:29:52.256765734+00:00,25.2,31,7.92
2024-12-12 13:30:03.074058064+00:00,25.2,31,3.76
2024-12-12 13:30:13.213514399+00:00,25.2,31,14.12
2024-12-12 13:30:23.358359182+00:00,25.2,31,4.52
2024-12-12 13:30:34.187478010+00:00,25.2,31,28.72
2024-12-12 13:30:44.315903814+00:00,25.2,31,20
